id,predicted_price
8079040300,490137.47
2225300585,422310.75
3223039013,612648.4
2013801350,372975.72
4055701110,771354.56
3578401770,451344.4
4046500720,538611.5
6145601745,401248.25
5207200195,487016.3
1972201856,548025.3
7212680080,380878.75
7277100510,637829.0
522079022,609862.94
5605000440,693460.3
6632300230,428056.72
8815400165,460055.9
6708200320,693395.94
2426059076,572641.9
3260200200,390148.66
2770601741,415753.78
4338800500,359975.47
9201000320,725995.7
7655900038,424336.03
3625059140,463850.53
4222310010,330007.0
2114700115,442306.72
3291800710,420341.94
9406590010,604022.7
3025059124,1337512.5
7972601250,485217.6
930000470,867707.94
6690500060,485165.9
16000015,299897.38
5693501102,476546.1
8079040490,512851.72
7225000155,434565.47
8819900170,704107.0
7972601270,432901.25
1224069074,789742.06
5126900321,408025.6
3438501860,370278.5
2822069080,512185.94
1656600310,624148.6
3856900507,915415.9
1626069139,448647.75
2524049257,944000.3
3904960150,478715.56
7214820610,478671.4
7977201845,491462.66
2428100080,772796.9
2202500135,361790.9
1523550220,602650.0
2313900610,392230.16
4123840050,516663.7
2125059124,830953.56
1225039067,422175.12
6431500283,448238.06
2473380010,410748.2
5694501195,460427.7
2881700046,414461.25
6837820330,508857.7
2337300370,356214.38
3876540630,351845.75
626059317,385100.03
3374500520,571993.56
7228501903,407621.1
4019300051,554457.2
4232902615,613732.8
3546000090,382891.78
8127700215,715040.4
3438501100,479587.25
1769600066,717464.06
8146100610,365365.97
3052700695,420683.28
7954310210,659389.7
3761700053,1709221.0
1320069179,419802.94
1331900410,775816.7
7303100210,385332.0
2464400285,413046.94
6163901150,393109.16
8955800045,616009.7
2314300200,540739.8
9528104360,370556.88
4177100005,573487.2
8856960260,396616.3
1828001220,591740.0
3066400710,755749.44
624110610,980942.7
4040800260,347236.5
5019500215,514255.94
2481630180,1055777.9
7203170190,524604.8
510001280,803101.0
9430110120,653937.7
1565950030,461395.12
9828202255,750287.4
3878900270,696385.6
8091600080,295080.84
1112000035,398513.94
2228900270,372342.53
6648701740,454058.06
1245003740,437034.4
2174503441,379136.03
7708250010,461024.53
6072300110,540914.44
2329800140,373873.66
1494300040,454210.56
3832050130,398370.16
7203100730,813879.06
7199330170,405815.16
7785000220,520413.0
1250201175,447687.66
4054500180,1013346.06
7905200061,431889.75
3751604895,329719.03
5220300140,327128.53
3323059027,442281.88
8651611980,856114.4
8673400190,475461.66
1668500100,794123.75
1023059365,617062.44
3308030060,538946.06
4232400860,777917.44
2144800615,378767.56
1568100920,1206173.8
9406510040,621599.25
2923049421,520609.7
1051000040,800928.44
2077700042,476628.56
9423800030,331887.34
9818700455,757089.8
7133300675,403175.03
4113800550,608309.4
5553300375,1170344.0
2025701530,381105.0
7942601155,491184.5
7524300020,459194.28
2520069100,415158.75
5412300410,330517.06
7504110760,820581.1
2594200350,437365.97
2722059013,371152.72
8078430480,484857.03
1423069162,465559.44
8856001090,325100.84
7000100631,561446.8
4222200280,372796.03
7971300050,466003.47
2009001600,391832.5
6619910140,616104.44
2877100985,473851.7
1196000007,548513.44
1330850130,758511.4
6664900410,394650.44
1231001110,387094.47
9235900030,389946.34
9407101840,393470.3
9523103001,390724.5
2149800278,578978.44
7234601198,598214.75
9476700035,546379.0
9297301065,702803.1
518500700,705928.3
7843500090,456575.0
6056110780,404017.12
2345700260,531595.2
3509600070,392445.22
1431700280,474766.12
1623049174,406245.38
3024089049,374748.4
7853340450,446848.97
7732410360,677944.3
1446800995,448125.75
2946000285,387935.75
425079100,449685.3
3876313040,443180.6
1762600260,846446.9
1925069121,986174.44
7443000480,784870.75
7820000015,381466.7
4027701253,482218.25
2826049165,403672.44
5426300060,560123.8
1278000210,296644.03
923000270,396768.0
7657600005,360817.16
3024079057,386451.22
3276180020,402503.22
7304300760,338853.28
3908100020,388695.75
8835400805,671278.1
4051150070,344195.62
3904930530,428119.84
6163900971,441675.03
7942600310,455213.12
4365700330,354726.34
423059207,368361.1
3992700265,346925.4
7177300090,450127.72
2540820010,523366.0
5700002510,918476.9
5201000030,502585.12
7631800015,1825030.5
2922702965,642218.4
1525059198,854745.44
1245003160,640251.44
3810000455,437411.06
7855600080,541035.3
5701500030,1001076.6
7504020400,612492.2
1402600570,451530.47
7575610760,414700.2
8731990370,706375.8
5021900090,582675.0
290000075,452709.56
2841500010,492700.56
3955900830,556996.2
7852110140,528057.4
1311400350,404486.28
7773800015,660073.94
4123400320,460034.56
2725069157,768935.8
666000143,592632.1
5101408678,507396.94
6371000026,404246.16
2024059084,584340.0
7283900036,450707.53
8881900230,645328.5
3959400135,489565.22
7696610270,363529.5
1689400150,760524.6
5103900015,456048.12
1441000350,658765.44
5101408735,372343.28
3126059027,1364082.4
2320069014,706333.25
9541600015,526315.0
8682320420,527447.6
1562200090,537488.06
3395070980,596873.44
7349600230,368946.22
522049122,418007.2
869700060,400364.8
811000055,957291.44
1221059176,433853.72
1523059103,631983.3
2025760210,984479.6
9218400088,507695.38
8682292020,414672.2
2623089135,449805.34
3758900259,910538.2
524069049,553347.6
3121500150,739651.94
5581400080,787355.0
8087800020,385570.56
4070700290,553177.1
3296000170,614497.0
9238500040,522072.56
2744600040,410550.56
6813600380,609286.0
6140100150,437953.62
2201500555,389785.25
2600110250,530084.6
4337000275,344770.3
1186000150,416369.53
1972201963,452583.0
1105000745,514128.2
2887700560,486661.25
4039700080,576797.5
522049104,426535.75
4202400078,397981.75
7520000695,372072.03
7714000310,546689.25
4319200060,759160.5
8624700015,714018.56
5104520610,392787.97
2354300845,372173.0
3824100291,490863.1
6151800612,313852.88
5454200080,709949.94
6413600290,409484.47
2131200065,331683.06
1459920010,380331.28
50300090,573678.1
2326300090,474642.72
7714000070,545128.75
3630180500,991063.94
1727850340,967595.8
8691430330,924814.0
2310030390,387464.62
5561400610,643502.2
7010701016,427671.3
7883605915,467157.75
1282300995,379937.16
4040700310,410131.03
3353400435,343393.88
2143701015,643661.2
255450020,510193.84
1020069017,784189.7
4038200120,447785.34
9284801100,362003.28
1965200075,479291.72
847100047,588968.7
4038700720,429180.53
6815100085,594260.2
2508000020,322899.03
255520180,817738.94
6822100750,455772.75
869700050,413609.9
1775801405,493658.38
6600400090,382099.56
7202330270,373013.62
1683400165,943883.9
2625069070,878936.3
7625702440,436396.78
3388000640,370754.0
1899400365,348793.53
6899990200,934786.2
5569700020,797231.75
986000045,460598.53
3293700221,387425.84
3764800250,348505.34
2291400566,371099.7
4219401236,950422.44
4239400840,322151.6
7211400990,366822.44
7696500280,341983.6
7215721070,444154.6
3204850140,511589.3
4322200220,770025.25
2566300100,630331.9
1944900090,338119.1
6648500390,482400.62
7385300020,664687.94
1704900135,437271.6
2877100655,594803.3
2726079098,623800.6
7625703800,410445.47
318300040,844462.56
7922800190,444702.8
2023049361,404535.53
8946400210,506950.3
6071600450,514744.8
4343800100,439495.62
1443300140,468172.44
1024039001,862358.0
2767704860,464466.28
7234600851,671907.44
644200065,607119.3
7784400035,760612.25
3826000560,395365.66
9272202260,583009.6
263000253,456434.6
3621059043,611289.75
240000130,718420.25
1352300120,348455.8
7849200861,331295.84
2487700130,509055.78
1796100140,378446.75
7234601221,597652.2
8651710190,445009.75
2916200091,472425.25
1232000915,419525.78
1545801970,438971.56
3211200420,341199.5
7686204675,328214.56
3141600210,326939.5
3959401284,553006.06
2113700825,359752.0
3876000710,389706.03
522069022,451609.5
3214200070,397356.1
1221039156,496184.7
259600790,365153.8
785000040,378848.4
8138870470,429559.66
2596300035,412627.88
540100057,979079.9
3073500045,766795.56
5363200266,378155.16
8682261650,435296.1
3224510080,803049.3
3211270160,605932.1
9269200520,328137.47
293810190,522509.94
4197400043,439349.97
3026079031,331498.7
5332200405,768233.9
2473411210,446267.06
9268200315,546927.9
8123500050,526060.56
3221069091,533864.3
2485000165,610269.75
4058800215,895965.25
1926059039,690905.25
2533300680,832524.5
3343903640,521024.4
5700003705,937674.44
2023049372,577547.25
4058800830,822768.6
3333002302,468785.8
2944500340,496121.34
1982200790,409768.6
8929000270,458132.25
8122101440,379166.9
7525530470,810108.8
9332800020,490675.7
3878900525,443038.25
5420300210,362616.8
9232900165,360159.94
6414100026,449910.16
3013300660,764398.44
7954300120,614706.06
1081200360,487705.38
2877102345,445015.4
2202500255,393170.34
7984400050,380736.1
9558020380,643910.3
7812801850,363131.53
8944460020,604181.9
2306400040,490684.47
8649400410,389716.97
7889602020,365814.38
2041000025,426903.56
871001484,458904.8
2767602141,415013.97
3630180470,747207.75
2769602140,391663.84
2473250280,436024.1
5422560660,484125.4
3756600240,352002.5
8651600160,607724.6
7202300540,791198.94
8961950250,696151.94
3303000130,501141.16
798000062,426072.8
1695900150,767905.8
1604730150,556556.9
4136930310,599482.6
8835401250,1190874.8
8665900328,438173.56
9262800255,393853.62
1853080570,716289.3
5556300114,704619.6
9517200290,449873.1
4037200295,393854.5
7417100123,427662.0
2620069077,334291.5
7922720040,580765.25
558100090,496201.34
257000037,476229.03
3319500385,400357.47
9297301520,364998.12
3580900090,371421.03
1321039076,305256.06
7227801581,369749.34
9407001620,371091.4
2130400150,345931.84
2312400200,372548.5
4046700210,364705.2
1193000480,809208.44
1492800296,442664.78
3013300017,419252.5
3630240140,586098.75
1049010390,369474.97
9320900420,300118.4
4315700060,400436.44
2591010290,354041.06
323089085,546221.44
6600400270,337937.66
2919701105,435826.88
7202360670,837591.56
8927600100,638719.6
3211700045,525662.4
4027701326,520507.34
1601600195,387033.12
7853280350,1020208.2
3629970130,641065.06
7203120020,751588.0
9542900190,368933.06
8035350120,571336.6
1238501184,755907.8
251200240,475531.94
8945300200,319084.3
2162000160,860241.06
5466310060,379192.1
1239400064,641425.5
5205000020,510952.9
1720800305,708499.06
7280300375,616041.25
2095800400,476086.44
7852010950,530757.44
1428001160,477912.44
9528104910,515926.25
8644210470,970082.1
7923300310,402340.84
254000100,761208.4
1931300688,445552.97
7007700030,408688.03
422049178,356399.44
422069067,380699.5
2923049393,547242.6
930000305,442057.3
2461900448,493302.7
2610100020,349213.0
2895550050,365078.6
7701700040,384061.62
2460900020,528241.3
9827700105,674128.8
1005000240,370052.75
7200001254,464331.84
866400040,479099.75
305000170,625859.7
2260800110,838655.56
3442000127,611748.25
5253300437,470761.84
7576700150,791466.94
5469501410,852710.06
5104531120,918401.56
723049434,403434.03
622069006,1355108.0
2517101200,402388.5
8159620160,373786.06
5561300640,504004.72
3317010130,341956.75
4364200250,363391.1
8732300060,586486.6
5603700025,617766.3
3585900190,905410.94
3996900575,350081.03
8731801260,386390.03
3810000860,506424.28
5700003585,1558913.1
6332000050,535773.1
9286100250,424670.6
9471201110,766594.56
9290800050,661047.0
7300200400,558714.0
526069024,898345.4
1454600156,956066.0
3904980360,451639.28
2626119062,327408.22
8651730290,417228.72
7611200195,609767.25
1919800260,602597.6
6632900354,356826.9
3972900195,374891.53
5151600170,571193.7
7016000440,462368.94
871000435,617909.6
9578060540,492460.56
2332700060,662122.25
766000240,421758.47
4363700200,345363.47
7100000250,412696.44
2781250560,320504.62
2781250100,468068.16
5419800220,379289.5
7147600245,406368.56
2926069083,927253.94
6189200125,657125.25
9542830160,368827.6
5152200020,473281.25
9412900045,571078.75
6600410480,317945.7
6979970080,620069.75
5636010280,376406.44
1732801300,625541.8
5561401530,703828.94
9578500510,530563.9
7304300906,360897.88
1223089077,565489.5
721049207,401879.94
8691330310,864876.5
1523069204,400446.72
3188100105,487294.8
6608500290,381482.62
2891400410,409968.6
7663700551,355168.16
5413200140,370854.62
425069139,551260.0
6713700155,410994.94
2767603505,415285.53
7789000080,338246.4
9211500620,397651.8
3750604417,345590.25
7922800320,445552.88
1471620240,419433.25
2222059052,454609.9
9551200270,1005655.5
2767603160,449081.6
9406710060,477796.66
8929000250,397257.7
5538300120,442649.3
2223069120,483061.06
1652500060,968988.94
8564500240,419817.25
3629700120,521114.88
3943600070,517033.66
4171200025,449212.47
2425049063,1791718.0
9828701650,356026.66
3581000340,368992.38
8100900015,506585.03
2125059161,991706.9
304000380,346243.5
8146200070,836322.5
686530170,508426.0
2917200645,398589.72
9547200530,690171.2
2122059199,745169.1
1150000740,742833.56
5706200060,369939.94
9265410010,357701.72
4083800555,452635.3
6152900332,352182.28
2520900301,388898.38
9828200790,391015.0
1657530180,391485.0
7471900045,417907.84
9828200460,425721.47
1775900140,487412.75
6139800430,497615.25
7214400005,430281.72
5332200026,443749.72
9510970300,690664.0
2540830020,375842.4
3392100140,325368.28
1326069191,386802.34
2125059112,798715.06
859000022,469407.03
8854100350,663914.56
121059007,291222.03
7977201707,407767.38
3859900060,1466253.9
8815400735,662674.44
705700530,418725.53
6600780130,616622.0
6378500105,461643.4
8143000310,441246.06
2877102330,487390.53
3526039074,551352.3
2115510300,408564.78
3024059014,1654280.9
2141330360,491386.62
546000400,439120.1
2071500011,499248.25
7972000240,378883.5
7016200460,430163.3
6204200180,403826.84
1552100135,707912.5
88000173,455914.6
2581900235,727885.2
9211500560,392977.25
621069218,506613.12
1321970240,481055.72
798000630,434744.12
421000285,320272.62
2824600180,812834.9
3832051140,449321.3
1237500105,533245.06
8802400906,369925.25
3166900270,563085.4
3682000060,548734.94
5469700020,384851.84
1245001820,464674.9
9547205660,545186.8
7974700122,576535.7
7550801225,480558.47
1099950050,929402.5
1402900460,553276.56
7636800041,1621392.0
2115720270,429001.78
8651441750,311256.8
3904100035,400263.8
8815400020,438946.7
3303860590,647892.06
5427110040,649264.9
1782000160,401698.8
6204420290,500513.22
3995700245,353170.7
7955040130,383212.8
1442880650,545722.94
8833510230,933176.2
7283900551,646789.25
4396000180,355230.34
7504021310,689788.4
322059264,519198.3
3654800040,379681.62
2767704777,426463.5
3278602190,463691.38
3236500220,424979.3
3410600100,419883.4
629410180,682281.1
3352402250,359363.84
4363700304,404758.6
7237550130,1073716.0
9808590210,897752.7
8074200175,375281.6
3463400330,503941.38
6306400140,624010.2
8564950250,535596.44
5381000070,397324.1
9826700697,486633.72
8132700190,397547.5
7943000020,334118.56
9547204675,546426.1
4112100101,506624.22
727500030,383157.97
114101426,370863.72
9274202005,678945.9
1193000380,709445.7
3039000020,399240.94
7852170130,712011.2
2624079010,485905.62
4137010540,506568.25
7576200012,761000.0
1138020020,359536.16
3969300030,335182.6
898000200,361525.9
5153100030,441525.56
5104532030,763922.56
4406000050,351805.22
9274203390,568795.94
8682290360,410294.03
6928600330,435197.47
4139680070,757781.56
6844702690,411489.72
2154970020,1210145.5
4385701285,843785.44
2426059071,587604.4
2867300160,941195.56
9512500720,430678.9
1773101020,355062.12
8687800100,423986.16
3627800050,1254215.5
1604600227,396295.25
3300701170,394115.2
9250900111,521356.6
7015200790,475760.84
1311100490,410261.2
2469000010,711478.8
1982201596,434874.06
1862700290,512485.38
2586800270,373218.75
9528102772,462279.56
5490210200,399447.03
6669080020,457709.44
179003055,375330.2
1860600535,859641.2
1592000130,612001.75
3905040170,453738.62
9320500080,445533.62
9276200850,483635.44
224069114,493471.47
2260000340,543246.56
5096300130,422612.94
3432500215,411916.4
2600000050,673752.25
8856003839,341319.84
2492200435,434595.38
7855900110,969259.0
6806100250,406586.44
2770603523,437374.12
1370800515,1190683.4
2726049150,447824.1
1226059161,514432.25
1068000375,1950242.1
9528104109,393531.16
5126310060,562417.56
1951820070,492240.16
1545805980,493868.84
9464700340,840732.3
4319200675,725199.06
7518500885,432830.9
7852020620,491558.88
869700370,427703.3
8643000190,434982.5
8902000267,456978.84
7972602435,386041.38
2050100210,844864.3
6705120540,462678.97
2767601390,583898.6
4141000490,963110.44
9345400350,797860.94
3222079162,386654.47
7789000120,362938.66
6646200770,687532.0
6666800180,602094.3
1725800280,508019.72
6117500460,1320577.0
5470100220,379280.9
5457300478,438643.66
7550800195,435162.66
7787050180,696425.75
6204430250,563944.75
7640400250,499738.9
624110920,826776.5
3629920140,357627.97
7173700518,551301.1
3210200395,365017.38
2473480560,527369.06
2623089141,463101.66
1423800080,354550.12
2076400050,417387.2
3832060120,415688.25
7702600930,536664.9
5101404555,405130.94
3723800415,444495.44
3356403400,378283.47
9214400125,414832.7
1797500530,501103.06
9551201660,947427.7
3878900815,474650.88
1760650280,410865.0
5466410030,352769.84
6388930620,590879.4
2331300395,725666.4
9412700160,417896.44
871001611,451187.34
3142600120,525930.1
3995700220,406526.3
2310000280,385897.28
8039900400,503225.94
7504021510,693595.44
1959700445,1100831.6
1556200155,640132.7
3629960590,404855.06
259000240,530480.94
662440020,577294.06
3123049142,677676.6
321100260,756042.2
6840701095,502514.12
3738900165,459697.75
4427100130,399865.25
9238500100,452470.3
6145601810,402367.0
2570300090,378555.25
4017600010,545341.7
1005000220,517925.47
1257202120,464024.16
9527000490,477925.8
8691400080,696803.94
1726069084,491023.62
248000240,358699.62
6113400046,475592.47
2130702350,418114.97
920069052,335164.2
6071300160,559980.5
1623049041,312800.56
9268200285,393406.03
1843100520,545523.8
2887700826,615003.94
9122000385,618557.3
9475700220,410804.97
2804600005,670219.8
2896400300,383500.97
5015000180,699681.9
3630220180,781888.2
8832900780,502206.4
1568100300,625175.25
8718500610,425226.97
4147200140,915261.3
1973700030,789036.25
8862000075,349639.16
9320990110,416259.88
1151100035,443027.84
2011000010,367762.53
1651500060,617114.06
446000190,689170.9
2344300220,765824.25
523049195,392541.84
9191200015,565287.6
7942601410,796682.25
7137800300,349140.2
7853300280,501785.22
6654700240,490154.66
569000050,537634.44
3584000180,351263.25
2026079055,365773.34
8898700880,395590.3
5075400150,559458.9
8731981360,657023.4
4222500020,384933.06
7996720050,653938.9
4077800094,577917.56
6446200365,586359.3
2824089053,415054.5
1311800220,355836.53
3522049063,814844.0
1721801280,367433.94
6131600240,326108.78
7202310040,465341.75
1123059125,637091.8
646910160,369096.28
5630500005,412183.6
3342100785,358233.7
9547205610,569819.25
1773100123,353533.44
3353400092,430821.34
217500015,444205.16
3649100031,410656.06
7896300150,430396.75
623049185,363302.88
1773100430,418054.4
1781500220,748590.6
3395380200,410130.28
2424059170,1723227.1
4389200765,824088.44
1543000060,659846.56
6154900005,511782.47
2902200240,406255.72
1442880640,555810.75
8562770490,486641.44
2768300655,502652.0
3432501315,383387.47
5035300570,642120.44
3626039028,402916.6
3876540780,373132.0
327000100,825682.4
7551300065,428900.28
1312920060,365306.75
2215901230,360034.6
6306800010,584720.2
2767700022,407632.38
5589900610,469378.06
4320200020,756968.75
5249804655,601462.3
9238500480,538374.0
3885806565,789739.5
7905200205,447552.56
5727500102,412803.97
3585220070,374256.8
2078500210,537638.1
1839920050,370386.53
534000080,349931.6
856000255,436700.28
4141010110,1182816.5
9558040820,969910.3
7768700315,678750.2
2796100640,418821.28
1922059010,442072.47
3448000542,377186.78
3883100220,410871.0
7237301210,393373.9
3893100456,878447.2
9578501110,537756.4
6145601995,402249.84
4024100120,377023.84
8899000050,465451.03
3396820010,510357.78
6749700117,428528.8
1954400060,467303.7
3303970100,674188.25
2540850070,404403.75
3797000745,498772.03
7883603700,404627.6
3438501452,431055.84
3530210260,672753.2
3598600049,368872.2
731500170,501625.66
7129304375,341482.6
263000006,460754.94
7212660560,487191.72
1112700010,385662.38
3420069060,762278.2
2473000470,609845.6
8691390980,699857.6
6184700100,442592.4
4476400275,464597.47
2968801240,369129.22
1529300160,407865.4
7640400070,656950.3
7016100380,468011.16
2172000890,538445.7
4035900015,669827.7
9528104660,759009.5
507100005,445898.7
2783100160,436272.38
3629921140,784216.75
1099750610,390752.94
1330300451,708978.2
2757000030,677007.6
2114700190,398355.9
2050000020,845376.4
3832500790,451656.4
2612000390,487318.0
